Month,Rainfall,Lat,Lon
feb,42.3,-17.52,14.63
feb,13.1,-17.59,14.68
feb,0,-17.51,14.99
feb,57,-17.67,15.47
feb,85.28,-17.55,15.53
feb,85.28,-17.91,15.7
feb,25,-17.61,15.74
feb,85.28,-17.79,15.77
feb,28.1,-17.88,15.95
feb,76,-17.52,16.05
feb,86.5,-17.57,17.22
feb,55.1,-17.67,18.23
feb,85.28,-17.68,18.66
feb,64.3,-17.85,19.35
feb,28.5,-17.87,19.53
feb,64.3,-17.92,19.75
feb,118.5,-17.9,20.21
feb,81,-17.98,20.52
feb,70.5,-17.97,23.45
feb,188.5,-17.78,23.82
feb,191.5,-17.71,24.53
feb,91.8,-17.98,24.12
feb,341.5,-17.92,24.71
feb,53,-17.45,15.67
feb,43.1,-17.44,15.33
feb,42.4,-28.09,18.69
feb,85.28,-28.45,18.73
feb,95.7,-28.02,18.75
feb,22,-27.47,19.61
feb,57.5,-27.21,18.97
feb,85.28,-26.93,17.94
feb,31.2,-26.58,18.12
feb,33.6,-26.54,18.11
feb,48.4,-26.8,19.65
feb,17.8,-26.5,17.15
feb,17.8,-26.5,17.15
feb,24.5,-25.6,16.35
feb,81.3,-25.72,16.55
feb,45,-26,17.77
feb,14,-25.88,18.13
feb,14,-25.88,18.12
feb,70,-25.94,19.12
feb,83.7,-25.13,17.78
feb,47,-25.38,19.1
feb,40,-24.85,18.8
feb,76.6,-24.19,17.03
feb,44.8,-24.27,17.07
feb,67.4,-24.04,17.12
feb,65,-24.18,17.36
feb,75.8,-24.05,17.4
feb,15.2,-24.23,17.49
feb,40,-24.23,17.5
feb,45.2,-24.52,17.85
feb,42.8,-24.36,17.57
feb,93.8,-23.33,17.06
feb,76.7,-23.92,18.05
feb,119.6,-23.9,18.28
feb,118.9,-23.67,18.39
feb,120,-22.78,16.37
feb,139.5,-22.65,16.45
feb,172.9,-22.8,16.83
feb,143.6,-22.53,17.08
feb,136.4,-22.61,17.08
feb,305.6,-22.6,17.07
feb,104.1,-22.57,17.09
feb,120.5,-22.78,17.38
feb,78,-22.83,17.78
feb,102.2,-22.26,16.42
feb,146.6,-22.21,16.53
feb,258.4,-22.3,16.93
feb,134.4,-22.02,16.96
feb,265.2,-22.07,17.18
feb,225.8,-22.26,17.02
feb,102.8,-22.46,17.24
feb,199.4,-22.38,17.34
feb,153.5,-22.5,17.4
feb,140,-21.82,17.48
feb,116.4,-22.23,17.54
feb,1.4,-21.15,17.18
feb,163.5,-22.17,17.63
feb,219.6,-21.98,17.22
feb,158.4,-22.16,17.78
feb,208.1,-22.26,18.15
feb,85.28,-22.42,18.48
feb,123,-21.6,19.41
feb,85.28,-21.91,16.32
feb,244,-21.98,16.92
feb,210.4,-21.69,17.06
feb,172.4,-21.92,17.11
feb,190.6,-21.35,17.14
feb,177.6,-21.84,17.27
feb,258.4,-22.99,17.39
feb,37.2,-21.96,17.65
feb,336,-21.7,17.7
feb,248,-21.12,17.7
feb,111.9,-21.66,17.82
feb,245.5,-21.82,18.23
feb,70.8,-21.03,15.48
feb,85.28,-21.22,15.73
feb,85.28,-21.42,15.95
feb,170,-21.13,16.17
feb,186.5,-21.04,16.22
feb,283.5,-21.12,17.22
feb,284.7,-21.2,17.82
feb,85.28,-21.28,18.07
feb,85.28,-21.41,18.16
feb,85.28,-20.99,18.23
feb,26.8,-20.61,20.85
feb,116.5,-20.88,15.85
feb,85.28,-20.7,16.83
feb,185.5,-20.42,17.33
feb,231.6,-20.93,17.78
feb,339,-20.96,17.82
feb,54,-20.25,20.83
feb,265.5,-19.66,17.86
feb,271,-19.71,17.97
feb,211.9,-19.34,18.06
feb,85.28,-19.31,18.15
feb,85.28,-19.28,19.2
feb,85.28,-19.5,19.63
feb,128.1,-19.33,15.94
feb,85.28,-19.35,17.13
feb,293.6,-19.48,17.19
feb,131,-19.45,18.41
feb,204.7,-19.4,18.61
feb,144,-19.1,18.79
feb,300.8,-18.17,15.44
feb,222,-18.73,17.58
feb,85.28,-18.47,17.34
feb,260.5,-18.86,18.13
feb,56,-18.79,18.93
feb,85.28,-17.89,15.07
feb,110.4,-18.05,13.84
feb,56.8,-17.91,15.35
feb,90.5,-18.05,15.96
feb,101,-17.91,15.97
feb,85.28,-18.12,15.54
feb,85.28,-17.72,16.14
feb,200,-17.79,16.46
feb,163.6,-18.04,20.7
feb,108.9,-17.52,14.63
feb,150.8,-17.59,14.68
feb,85.28,-17.74,14.88
feb,72.7,-17.51,14.99
feb,85.28,-17.67,15.47
feb,85.28,-17.91,15.7
feb,172,-17.88,15.95
feb,353.4,-17.52,16.05
feb,163.4,-17.57,17.22
feb,152.2,-17.67,18.23
feb,24,-17.85,19.35
feb,241,-17.92,19.75
feb,250,-17.9,20.21
feb,278.4,-17.98,20.52
feb,85.28,-17.87,22.9
feb,108.7,-17.97,23.45
feb,79.7,-17.78,23.82
feb,147.2,-17.71,24.53
feb,93.5,-17.92,24.71
feb,240,-17.44,15.33
feb,85.28,-17.63,24.18
feb,85.28,-17.49,24.28
feb,153.1,-17.49,24.28
feb,228,-17.49,24.32
feb,13,-28.09,18.69
feb,18.3,-28.02,18.75
feb,29.1,-28.12,19.84
feb,26.7,-27.47,19.61
feb,55.5,-27.21,18.97
feb,85.28,-26,16
feb,19.4,-26.93,17.94
feb,11.4,-26.58,18.12
feb,18.8,-26.54,18.11
feb,39.9,-26.8,19.65
feb,22,-26.97,19.8
feb,85.28,-26.5,17.15
feb,59.5,-26.5,17.15
feb,85.28,-25.6,16.35
feb,9.9,-25.72,16.55
feb,8,-26,17.77
feb,27,-25.88,18.12
feb,8,-25.94,19.12
feb,36,-25.13,17.78
feb,21,-25.38,19.1
feb,38.5,-24.85,16.98
feb,37.4,-24.62,17.97
feb,52.5,-24.86,18.81
feb,85.28,-24.85,18.8
feb,85.4,-24.19,17.03
feb,66.4,-24.27,17.07
feb,44.4,-24.04,17.12
feb,33,-24.18,17.36
feb,29.4,-24.05,17.4
feb,28,-24.23,17.49
feb,29,-24.23,17.5
feb,92.2,-24.52,17.85
feb,38.4,-24.36,17.57
feb,82,-24.14,19.12
feb,85.28,-23.28,14.76
feb,85.28,-23.53,17.99
feb,29,-23.92,18.05
feb,101.4,-23.68,18.27
feb,29.2,-23.9,18.28
feb,97.4,-23.67,18.39
feb,83.6,-23.5,19.89
feb,46,-23.32,17.09
feb,87.4,-23.12,18.4
feb,0,-22.98,14.65
feb,38.5,-22.36,16.13
feb,53,-22.78,16.37
feb,85.28,-22.65,16.45
feb,85.28,-22.57,16.78
feb,85.28,-22.8,16.83
feb,124,-22.08,16.94
feb,48.5,-22.58,17.07
feb,7.6,-22.61,17.08
feb,244.5,-22.6,17.07
feb,85.28,-22.57,17.09
feb,56.4,-22.57,17.09
feb,74,-22.78,17.38
feb,57,-22.83,17.78
feb,110.6,-22.45,18.96
feb,21,-21.85,15.21
feb,80,-21.58,15.45
feb,46.6,-22.26,16.42
feb,54.6,-22.21,16.53
feb,85.28,-22.3,16.93
feb,51.4,-22.02,16.96
feb,77.5,-22.46,17.24
feb,68,-21.98,16.92
feb,21,-22.5,17.4
feb,122,-21.15,17.18
feb,85.28,-21.98,17.22
feb,85.28,-22.16,17.78
feb,63.3,-22.26,18.15
feb,0,-22.42,18.48
feb,232.5,-21.6,19.41
feb,0,-21.84,20.75
feb,26.5,-21.23,14.9
feb,12,-21.36,15.37
feb,65,-21.91,16.32
feb,68,-21.98,16.92
feb,67,-21.7,17.7
feb,76,-21.12,17.7
feb,65.5,-21.66,17.82
feb,152,-21.82,18.23
feb,159,-21.14,18.79
feb,85.28,-21.7,19.13
feb,85.28,-20.56,14.66
feb,0.9,-20.95,14.83
feb,53.8,-21.05,15.51
feb,8.9,-21.22,15.73
feb,53.5,-21.42,15.95
feb,76.3,-21.04,16.22
feb,118,-21.12,17.22
feb,100.5,-21.2,17.82
feb,87.5,-21.28,18.07
feb,85.28,-21.41,18.16
feb,85.28,-20.99,18.23
feb,214.7,-20.61,20.85
feb,85.28,-20.22,14.07
feb,85.28,-20.38,14.97
feb,70.5,-20.21,15.01
feb,1.9,-20.47,15.27
feb,85.28,-20.27,15.3
feb,72.9,-20.11,16.15
feb,71.5,-20.88,15.85
feb,100.3,-20.46,16.65
feb,73,-20.42,17.33
feb,75.8,-20.93,17.78
feb,110.2,-20.96,17.82
feb,93,-20.41,18.22
feb,249,-20.42,19.82
feb,249.8,-20.25,20.83
feb,5.7,-19.69,14.32
feb,85.28,-19.8,14.54
feb,70,-19.63,14.85
feb,85.28,-20.45,16.63
feb,85.28,-19.64,17.35
feb,238,-19.56,18.11
feb,149.5,-19.64,18.6
feb,85.28,-19.6,20.5
feb,1.6,-19.12,13.62
feb,6.5,-19.06,14.35
feb,55.9,-19.31,14.48
feb,57,-19.8,14.82
feb,85.28,-19.81,15.18
feb,301,-19.42,17.43
feb,198,-19.16,17.85
feb,224,-19.66,17.86
feb,229,-19.71,17.97
feb,237.9,-19.34,18.06
feb,177.4,-19.59,18.14
feb,0,-19.31,18.15
feb,85.28,-19.28,19.2
feb,280.5,-19.5,19.63
feb,2.5,-18.92,14.11
feb,62.3,-19.18,15.92
feb,82.6,-19.33,15.94
feb,85.28,-19.35,17.13
feb,166.1,-19.48,17.19
feb,289,-19.45,18.41
feb,336,-19.4,18.61
feb,294.5,-19.1,18.79
feb,85.28,-18.3,13.65
feb,22,-18.06,13.84
feb,54.5,-18.12,14.32
feb,50,-18.17,15.44
feb,55.6,-18.19,16.38
feb,90,-18.81,16.94
feb,85.28,-18.08,16.53
feb,41.2,-18.41,16.64
feb,85.28,-18.49,17.06
feb,85.28,-18.73,17.58
feb,134,-18.47,17.34
feb,91,-18.86,18.13
feb,304.1,-18.79,18.93
feb,85.28,-18.2,19.48
feb,85.28,-18.37,19.83
feb,4.9,-17.89,15.07
feb,51,-17.65,15.47
feb,5.7,-17.86,13.03
feb,85.28,-18.01,13.82
feb,22,-18.05,13.84
feb,70,-17.9,15.56
feb,22,-17.79,15.61
feb,68,-18.05,15.96
feb,94,-18.02,15.92
feb,85.28,-17.93,15.87
feb,85.28,-17.43,16.71
feb,84,-17.91,15.97
feb,65.5,-18.12,15.54
feb,0,-17.72,16.14
feb,43.8,-17.95,16.2
feb,110,-18.24,16.24
feb,51,-17.79,16.46
feb,16,-17.57,16.75
feb,152,-17.54,17.72
feb,210,-17.96,19.73
feb,64,-17.9,19.81
feb,210.4,-18.04,20.7
feb,85.28,-18.04,21.43
feb,0,-17.59,14.68
feb,0,-17.74,14.88
feb,42,-17.51,14.99
feb,85.28,-17.55,15.53
feb,85.28,-17.91,15.7
feb,26.8,-17.99,15.69
feb,23,-17.61,15.74
feb,59.8,-17.79,15.77
feb,32.3,-17.82,15.93
feb,80.8,-17.88,15.95
feb,85.28,-17.92,15.98
feb,36.5,-17.52,16.05
feb,34,-17.79,16.07
feb,191.5,-17.67,18.23
feb,123,-17.68,18.66
feb,234.5,-17.84,19.05
feb,85.28,-17.91,19.77
feb,287.8,-17.9,20.21
feb,214,-17.98,20.52
feb,205.1,-17.82,23.4
feb,205.5,-17.97,23.45
feb,117.8,-17.78,23.82
feb,197,-17.66,24.14
feb,196,-17.71,24.53
feb,106.7,-17.98,24.12
feb,306.6,-17.92,24.71
feb,5.6,-17.44,13.27
feb,85.28,-17.44,14.43
feb,28.6,-17.46,15.09
feb,4.5,-17.45,15.67
feb,7,-17.44,15.33
feb,85.28,-17.45,15.89
feb,85.28,-17.48,16.33
feb,180,-17.63,24.18
feb,22,-28.09,18.69
feb,50.5,-28.02,18.75
feb,50.5,-28.12,19.84
feb,57.7,-27.47,19.61
feb,80,-27.21,18.97
feb,48.6,-26.54,18.11
feb,85.28,-26.53,18.12
feb,7.2,-26.8,19.65
feb,76,-26.97,19.8
feb,195.5,-26.5,17.15
feb,61.7,-25.72,16.55
feb,88.5,-25.88,18.12
feb,105.8,-25.13,17.78
feb,132.5,-25.38,19.1
feb,94.4,-24.85,16.98
feb,102,-24.62,17.97
feb,167.7,-24.86,18.81
feb,126.9,-24.14,19.12
feb,38.6,-23.87,17.95
feb,153,-23.92,18.05
feb,102.1,-23.68,18.27
feb,105.7,-23.9,18.28
feb,71.4,-23.67,18.39
feb,92.5,-23.5,19.89
feb,85.28,-24.84,16.98
feb,97.1,-23.32,17.09
feb,0.2,-22.98,14.65
feb,160.6,-22.36,16.13
feb,85.28,-22.78,16.37
feb,85.28,-22.65,16.45
feb,35.4,-22.57,16.78
feb,85.28,-22.08,16.94
feb,85.28,-22.53,17.08
feb,85.28,-22.61,17.08
feb,165.5,-22.6,17.07
feb,148.6,-22.57,17.09
feb,97.5,-22.58,17.12
feb,150,-22.78,17.38
feb,127,-22.83,17.78
feb,85.28,-22.45,18.96
feb,166.9,-21.85,15.21
feb,110.5,-21.58,15.45
feb,63.2,-22.26,16.42
feb,85.28,-22.21,16.53
feb,135.1,-22.3,16.93
feb,85.28,-21.98,16.92
feb,223,-22.5,17.4
feb,101.3,-22.16,17.78
feb,111.5,-22.26,18.15
feb,62.5,-21.6,19.41
feb,80.5,-21.84,20.75
feb,79.1,-21.23,14.9
feb,123.5,-21.36,15.37
feb,102.2,-21.98,16.92
feb,137,-21.7,17.7
feb,131,-21.12,17.7
feb,146.5,-21.66,17.82
feb,93,-21.82,18.23
feb,85.28,-21.14,18.79
feb,8,-20.56,14.66
feb,5.2,-20.95,14.83
feb,228.2,-21.05,15.51
feb,14,-21.22,15.73
feb,120,-21.42,15.95
feb,84.9,-21.04,16.22
feb,189,-21.12,17.22
feb,102.4,-21.2,17.82
feb,85.28,-21.28,18.07
feb,63.2,-21.41,18.16
feb,107.1,-20.99,18.23
feb,51.1,-20.61,20.85
feb,128.1,-20.38,14.97
feb,126,-20.21,15.01
feb,85.28,-20.47,15.27
feb,85.28,-20.27,15.3
feb,133.6,-20.11,16.15
feb,100.5,-20.88,15.85
feb,121,-20.46,16.65
feb,245,-20.42,17.33
feb,101,-20.93,17.78
feb,123.9,-20.96,17.82
feb,90.5,-20.41,18.22
feb,131,-20.42,19.82
feb,0,-20.25,20.83
feb,47.9,-19.69,14.32
feb,85.28,-19.8,14.54
feb,117.2,-19.63,14.85
feb,88.7,-19.64,17.35
feb,71.1,-19.56,18.11
feb,204,-19.64,18.6
feb,62,-19.6,20.5
feb,89,-19.12,13.62
feb,150,-19.06,14.35
feb,165.1,-19.31,14.48
feb,84,-19.81,15.18
feb,85.28,-19.42,17.43
feb,198,-19.16,17.85
feb,119.2,-19.66,17.86
feb,89,-19.71,17.97
feb,62.8,-19.34,18.06
feb,70,-19.59,18.14
feb,85.28,-19.31,18.15
feb,48,-19.28,19.2
feb,159,-19.5,19.63
feb,95.9,-18.92,14.11
feb,76.5,-19.18,15.92
feb,100,-19.33,15.94
feb,166.2,-19.04,16.47
feb,59.8,-19.35,17.13
feb,67,-19.48,17.19
feb,95,-19.45,18.41
feb,106,-19.4,18.61
feb,135,-19.1,18.79
feb,133,-18.06,13.84
feb,53,-18.12,14.32
feb,81.4,-18.17,15.44
feb,90,-18.19,16.38
feb,116.1,-18.81,16.94
feb,105,-18.08,16.53
feb,71.6,-18.41,16.64
feb,133.7,-18.49,17.06
feb,90.1,-18.47,17.34
feb,91,-18.86,18.13
feb,134.5,-18.79,18.93
feb,78,-18.2,19.48
feb,145,-18.37,19.83
feb,107,-17.89,15.07
feb,135.5,-17.65,15.47
feb,101,-17.86,13.03
feb,137.6,-18.01,13.82
feb,136,-18.05,13.84
feb,93.5,-17.9,15.56
feb,67,-17.79,15.61
feb,86.6,-18.05,15.96
feb,65.9,-18.02,15.92
feb,75.4,-17.93,15.87
feb,151,-17.43,16.71
feb,112,-17.91,15.97
feb,104.5,-18.12,15.54
feb,128,-18,16.02
feb,145.5,-17.72,16.14
feb,168,-17.95,16.2
feb,79.7,-18.24,16.24
feb,295,-17.79,16.46
feb,118,-17.54,17.72
feb,106.2,-17.96,19.73
feb,213.3,-17.9,19.81
feb,71.5,-18.04,20.7
feb,65,-18.04,21.43
feb,83.6,-17.59,14.68
feb,56.5,-17.74,14.88
feb,105.2,-17.51,14.99
feb,197.6,-17.55,15.53
feb,85.28,-17.91,15.7
feb,38.7,-17.99,15.69
feb,120.5,-17.61,15.74
feb,114,-17.79,15.77
feb,104.4,-17.82,15.93
feb,85.28,-17.9,15.97
feb,64.2,-17.88,15.95
feb,175.2,-17.79,16.07
feb,124,-17.67,18.23
feb,142.5,-17.68,18.66
feb,98,-17.91,19.77
feb,155.2,-17.9,20.21
feb,79,-17.98,20.52
feb,125.5,-17.87,22.9
feb,38.3,-17.82,23.4
feb,12,-17.97,23.45
feb,0,-17.78,23.82
feb,14,-17.66,24.14
feb,0,-17.71,24.53
feb,35,-17.98,24.12
feb,20.7,-17.92,24.71
feb,85.28,-17.44,13.27
feb,189.1,-17.44,14.43
feb,81.5,-17.46,15.09
feb,156.5,-17.45,15.67
feb,138.2,-17.44,15.33
feb,134.4,-17.45,15.89
feb,94,-17.42,16
feb,45,-17.49,24.28
feb,41,-17.49,24.32
feb,4.3,-28.58,16.45
feb,0,-28.09,18.69
feb,0,-28.02,18.75
feb,0,-28.12,19.84
feb,4.5,-27.47,19.61
feb,36,-27.21,18.97
feb,1.4,-26.93,17.94
feb,14.8,-26.58,18.12
feb,19.8,-26.54,18.11
feb,32,-26.8,19.65
feb,4.9,-26.5,17.15
feb,85.28,-25.72,16.45
feb,10,-25.72,16.55
feb,45,-25.88,18.12
feb,43.9,-25.13,17.78
feb,85.28,-25.38,19.1
feb,7.5,-24.85,16.98
feb,28.5,-24.62,17.97
feb,24,-24.86,18.81
feb,25.5,-24.14,19.12
feb,0,-23.92,18.05
feb,43.8,-23.9,18.28
feb,23.4,-23.67,18.39
feb,9.5,-23.5,19.89
feb,85.28,-22.79,16.81
feb,31.5,-23.32,17.09
feb,209.5,-23.37,18.03
feb,0.2,-22.98,14.65
feb,4.2,-22.36,16.13
feb,71.4,-22.61,17.08
feb,90.6,-22.6,17.07
feb,50.1,-22.57,17.09
feb,69,-22.78,17.38
feb,85.28,-22.83,17.78
feb,10.8,-21.85,15.21
feb,2.5,-21.58,15.45
feb,50.5,-22.26,16.42
feb,4,-22.5,17.4
feb,81.2,-21.82,17.48
feb,32.4,-22.23,17.54
feb,42.9,-22.16,17.78
feb,13.8,-22.26,18.15
feb,72.5,-21.6,19.41
feb,0,-21.23,14.9
feb,137.3,-21.98,16.92
feb,37.8,-21.69,17.06
feb,129,-21.92,17.11
feb,72.6,-21.35,17.14
feb,46.8,-21.84,17.27
feb,76.6,-22.99,17.39
feb,75.4,-21.96,17.65
feb,85.28,-21.7,17.7
feb,85.28,-21.12,17.7
feb,14,-21.66,17.82
feb,38.5,-21.82,18.23
feb,0,-20.56,14.66
feb,0,-20.95,14.83
feb,0,-21.05,15.51
feb,85.28,-21.03,15.48
feb,15.8,-21.42,15.95
feb,69.4,-21.04,16.22
feb,66,-21.12,17.22
feb,59.3,-21.2,17.82
feb,85.28,-21.28,18.07
feb,82,-21.41,18.16
feb,110,-20.99,18.23
feb,45.2,-20.61,20.85
feb,47.4,-20.11,16.15
feb,187.2,-20.46,16.65
feb,36,-20.42,17.33
feb,57.5,-20.93,17.78
feb,63,-20.96,17.82
feb,66,-20.41,18.22
feb,10,-19.69,14.32
feb,0,-19.8,14.54
feb,0,-19.63,14.85
feb,99.9,-19.64,17.35
feb,37,-19.56,18.11
feb,101.6,-19.64,18.6
feb,5.5,-19.6,20.5
feb,0,-19.12,13.62
feb,14.8,-19.31,14.48
feb,0,-19.81,15.18
feb,81.7,-19.42,17.43
feb,73.6,-19.16,17.85
feb,169,-19.66,17.86
feb,96.8,-19.34,18.06
feb,85.28,-19.31,18.15
feb,0,-19.5,19.63
feb,0,-18.92,14.11
feb,12.5,-19.18,15.92
feb,40.2,-19.33,15.94
feb,85.28,-19.33,15.95
feb,66.7,-19.04,16.47
feb,73,-19.48,17.19
feb,82.5,-19.45,18.41
feb,78.5,-19.4,18.61
feb,103.5,-19.1,18.79
feb,7,-18.06,13.84
feb,0,-18.12,14.32
feb,4.5,-18.17,15.44
feb,15.5,-18.19,16.38
feb,70.8,-18.81,16.94
feb,36.5,-18.08,16.53
feb,86.8,-18.41,16.64
feb,0,-18.49,17.06
feb,114.4,-18.47,17.34
feb,49.5,-18.86,18.13
feb,164.5,-18.79,18.93
feb,4,-17.89,15.07
feb,8,-17.65,15.47
feb,12.5,-18.05,13.84
feb,5.5,-17.9,15.56
feb,19,-17.79,15.61
feb,10,-18.05,15.96
feb,85.28,-18.02,15.92
feb,0,-17.93,15.87
feb,45.5,-17.43,16.71
feb,3,-17.91,15.97
feb,0,-18.12,15.54
feb,10,-18,16.02
feb,15,-17.72,16.14
feb,14,-17.95,16.2
feb,63.5,-18.24,16.24
feb,14,-17.79,16.46
feb,86,-17.54,17.72
feb,87,-17.96,19.73
feb,196.9,-17.9,19.81
feb,117,-18.04,20.7
feb,101,-18.04,21.43
feb,0,-17.59,14.68
feb,8,-17.74,14.88
feb,0.7,-17.51,14.99
feb,7,-17.55,15.53
feb,85.28,-17.91,15.7
feb,0,-17.99,15.69
feb,8,-17.79,15.77
feb,11,-17.82,15.93
feb,0.2,-17.88,15.95
feb,35,-17.79,16.07
feb,56.5,-17.67,18.23
feb,96.5,-17.68,18.66
feb,154.5,-17.87,19.53
feb,114.3,-17.91,19.77
feb,7,-17.9,20.21
feb,45,-17.98,20.52
feb,143.1,-17.87,22.9
feb,23.5,-17.82,23.4
feb,91.5,-17.97,23.45
feb,161.2,-17.78,23.82
feb,140,-17.66,24.14
feb,122,-17.71,24.53
feb,111.6,-17.98,24.12
feb,109.6,-17.92,24.71
feb,2,-17.43,13.28
feb,0,-17.44,14.43
feb,13.5,-17.46,15.09
feb,0,-17.45,15.67
feb,0,-17.44,15.33
feb,7,-17.45,15.89
feb,8,-17.42,16
feb,27,-17.48,16.33
feb,155.9,-17.63,24.18
feb,39,-17.49,24.28
feb,106,-17.49,24.32
Mar,63.53,-27.21,18.97
Mar,0.6,-26.54,18.11
Mar,0,-25.6,16.35
Mar,3,-24.23,17.5
Mar,1.5,-23.53,17.99
Mar,6.4,-23.68,18.27
Mar,1,-23.67,18.39
Mar,63.53,-23.4,19.02
Mar,0,-22.98,14.65
Mar,2.5,-22.65,16.45
Mar,44,-22.57,16.78
Mar,63.1,-22.8,16.83
Mar,26.6,-22.61,17.08
Mar,57,-22.6,17.07
Mar,22.7,-22.57,17.09
Mar,26.5,-22.78,17.38
Mar,8,-22.83,17.78
Mar,28.5,-22.26,16.42
Mar,63.53,-22.21,16.53
Mar,87.9,-22.3,16.93
Mar,24.5,-22.5,17.4
Mar,20.5,-22.33,17.62
Mar,63.53,-21.98,17.22
Mar,36.8,-22.16,17.78
Mar,28.1,-22.26,18.15
Mar,20.5,-21.91,16.32
Mar,35,-21.63,16.48
Mar,34.1,-21.98,16.92
Mar,25,-21.7,17.7
Mar,3.2,-21.12,17.7
Mar,27.5,-21.66,17.82
Mar,63.53,-21.82,18.23
Mar,63.53,-21.14,18.79
Mar,45,-21.03,15.48
Mar,13.7,-21.22,15.73
Mar,33,-21.13,16.17
Mar,52.3,-21.04,16.22
Mar,36.5,-21.12,17.22
Mar,27.4,-21.2,17.82
Mar,14.5,-21.28,18.07
Mar,16.5,-20.88,15.85
Mar,33,-20.42,17.33
Mar,40.5,-20.93,17.78
Mar,42.7,-20.96,17.82
Mar,10.5,-19.81,15.18
Mar,63.53,-19.66,17.86
Mar,32,-19.71,17.97
Mar,40.8,-19.34,18.06
Mar,63.53,-19.48,17.19
Mar,43,-19.34,18.07
Mar,63.53,-19.45,18.41
Mar,76,-19.4,18.61
Mar,23.5,-19.1,18.79
Mar,63.53,-18.19,16.38
Mar,63.53,-18.41,16.64
Mar,15,-18.73,17.58
Mar,63.53,-18.86,18.13
Mar,63.53,-18.92,18.3
Mar,45.3,-18.79,18.93
Mar,0,-18.2,19.48
Mar,63.53,-18.05,13.84
Mar,20.5,-17.91,15.35
Mar,4,-18.12,15.54
Mar,42,-17.95,16.2
Mar,93.3,-17.79,16.46
Mar,9,-18.04,20.7
Mar,9,-18.04,21.43
Mar,0,-17.52,14.63
Mar,10.4,-17.59,14.68
Mar,12.3,-17.51,14.99
Mar,27,-17.67,15.47
Mar,32.4,-17.55,15.53
Mar,63.53,-17.91,15.7
Mar,29,-17.61,15.74
Mar,63.53,-17.79,15.77
Mar,38.6,-17.88,15.95
Mar,51,-17.52,16.05
Mar,44,-17.57,17.22
Mar,83.1,-17.67,18.23
Mar,63.53,-17.68,18.66
Mar,13.6,-17.85,19.35
Mar,18.5,-17.87,19.53
Mar,45.6,-17.92,19.75
Mar,9,-17.9,20.21
Mar,24,-17.98,20.52
Mar,0,-17.97,23.45
Mar,0,-17.78,23.82
Mar,0,-17.71,24.53
Mar,14,-17.98,24.12
Mar,16,-17.92,24.71
Mar,23,-17.45,15.67
Mar,32.4,-17.44,15.33
Mar,26.4,-28.09,18.69
Mar,0.2,-28.45,18.73
Mar,31.2,-28.02,18.75
Mar,27.1,-27.47,19.61
Mar,14,-27.21,18.97
Mar,22.8,-26.93,17.94
Mar,38.8,-26.58,18.12
Mar,22.8,-26.54,18.11
Mar,13,-26.8,19.65
Mar,46,-26.5,17.15
Mar,46,-26.5,17.15
Mar,63.53,-25.6,16.35
Mar,10.6,-25.72,16.55
Mar,5,-26,17.77
Mar,23,-25.88,18.13
Mar,3,-25.88,18.12
Mar,5,-25.94,19.12
Mar,11.3,-25.13,17.78
Mar,27,-25.38,19.1
Mar,0,-24.85,18.8
Mar,25,-24.19,17.03
Mar,14.8,-24.27,17.07
Mar,10.6,-24.04,17.12
Mar,22.6,-24.18,17.36
Mar,3.2,-24.05,17.4
Mar,18.4,-24.23,17.49
Mar,14,-24.23,17.5
Mar,2,-24.52,17.85
Mar,17.2,-24.36,17.57
Mar,26.6,-23.33,17.06
Mar,31,-23.92,18.05
Mar,28.2,-23.9,18.28
Mar,49.6,-23.67,18.39
Mar,81.5,-22.78,16.37
Mar,35.5,-22.65,16.45
Mar,90.2,-22.8,16.83
Mar,36.2,-22.53,17.08
Mar,43,-22.61,17.08
Mar,114.6,-22.6,17.07
Mar,46,-22.57,17.09
Mar,75,-22.78,17.38
Mar,65,-22.83,17.78
Mar,63.53,-22.26,16.42
Mar,60.2,-22.21,16.53
Mar,58.9,-22.3,16.93
Mar,35.6,-22.02,16.96
Mar,49,-22.07,17.18
Mar,39.2,-22.26,17.02
Mar,100.5,-22.46,17.24
Mar,33.2,-22.38,17.34
Mar,67.5,-22.5,17.4
Mar,116,-21.82,17.48
Mar,72.2,-22.23,17.54
Mar,1.2,-21.15,17.18
Mar,81,-22.17,17.63
Mar,82.4,-21.98,17.22
Mar,104,-22.16,17.78
Mar,147,-22.26,18.15
Mar,63.53,-22.42,18.48
Mar,146.7,-21.6,19.41
Mar,66.5,-21.91,16.32
Mar,125,-21.98,16.92
Mar,88.4,-21.69,17.06
Mar,65.4,-21.92,17.11
Mar,117.6,-21.35,17.14
Mar,91.6,-21.84,17.27
Mar,138.4,-22.99,17.39
Mar,63.53,-21.96,17.65
Mar,31,-21.7,17.7
Mar,55,-21.12,17.7
Mar,63.53,-21.66,17.82
Mar,148,-21.82,18.23
Mar,29.9,-21.03,15.48
Mar,63.53,-21.22,15.73
Mar,63.53,-21.42,15.95
Mar,65,-21.13,16.17
Mar,96.3,-21.04,16.22
Mar,75,-21.12,17.22
Mar,105.1,-21.2,17.82
Mar,63.53,-21.28,18.07
Mar,63.53,-21.41,18.16
Mar,63.53,-20.99,18.23
Mar,196,-20.61,20.85
Mar,96,-20.88,15.85
Mar,7.5,-20.7,16.83
Mar,170,-20.42,17.33
Mar,56.5,-20.93,17.78
